frame,time,ROI,BVP,BPM
16,800.0,left mid nasal sidewall,0.09265767823552916,76.171875
16,800.0,right mid nasal sidewall,0.364743516840765,95.21484375
16,800.0,philtrum,0.7381124602237158,42.48046875
16,800.0,left upper lip,1.1191795803572293,41.015625
16,800.0,right upper lip,0.42870737365971057,153.80859375
16,800.0,left nasolabial fold,0.7677660486734695,41.015625
16,800.0,right nasolabial fold,0.2940570270237919,89.35546875
16,800.0,left temporal,-0.2002369515505828,52.734375
16,800.0,right temporal,-0.12741729339586502,108.3984375
16,800.0,left malar,-0.03371663749500657,39.55078125
16,800.0,right malar,-0.05677846738270598,77.63671875
16,800.0,left lower cheek,0.03324973524720412,79.1015625
16,800.0,right lower cheek,0.034845556314887956,62.98828125
16,800.0,chin,-0.424189978643138,123.046875
16,800.0,left marionette fold,0.20399819111615,46.875
16,800.0,right marionette fold,-0.14360621731720222,64.453125
17,850.0,lower medial forehead,-0.19349729312858827,152.34375
17,850.0,left lower lateral forehead,-0.2341432430479398,45.41015625
17,850.0,right lower lateral forehead,0.11632830851633798,60.05859375
17,850.0,glabella,-0.2894466026125756,52.734375
17,850.0,upper nasal dorsum,0.041570631350429814,55.6640625
17,850.0,lower nasal dorsum,0.2964070097427637,58.59375
17,850.0,soft triangle,-0.17719721063777066,54.19921875
17,850.0,left ala,-0.7119241970035687,55.6640625
17,850.0,right ala,-0.6571586855294467,46.875
17,850.0,nasal tip,0.06217718006359613,61.5234375
17,850.0,left lower nasal sidewall,-0.282484269283484,175.78125
17,850.0,right lower nasal sidewall,0.09400663468627024,82.03125
17,850.0,left mid nasal sidewall,0.09956055237877458,76.171875
17,850.0,right mid nasal sidewall,0.352908166180669,95.21484375
17,850.0,philtrum,0.738594476791208,42.48046875
17,850.0,left upper lip,1.2360221331940582,41.015625
17,850.0,right upper lip,0.6014239888836465,153.80859375
17,850.0,left nasolabial fold,0.8407014257157042,41.015625
17,850.0,right nasolabial fold,0.253172349518931,89.35546875
17,850.0,left temporal,-0.07866748069150808,52.734375
17,850.0,right temporal,-0.16383177319420053,108.3984375
17,850.0,left malar,-0.045650250217393475,39.55078125
17,850.0,right malar,-0.07955113046194566,77.63671875
17,850.0,left lower cheek,0.046117573107338945,79.1015625
17,850.0,right lower cheek,0.013555056676193635,62.98828125
17,850.0,chin,-0.4780940071652577,123.046875
17,850.0,left marionette fold,0.2324198213602473,46.875
17,850.0,right marionette fold,-0.21697829180945813,64.453125
18,900.0,lower medial forehead,-0.15359609636252358,152.34375
18,900.0,left lower lateral forehead,-0.2501009091044125,45.41015625
18,900.0,right lower lateral forehead,0.08105944194604257,60.05859375
18,900.0,glabella,-0.3395503120468289,52.734375
18,900.0,upper nasal dorsum,0.0322444377579224,55.6640625
18,900.0,lower nasal dorsum,0.32443439574153876,58.59375
18,900.0,soft triangle,-0.36569577712310286,54.19921875
18,900.0,left ala,-0.9123742647683821,55.6640625
18,900.0,right ala,-0.6822723034660133,46.875
18,900.0,nasal tip,-0.1206780005605758,61.5234375
18,900.0,left lower nasal sidewall,-0.49387364461631234,175.78125
18,900.0,right lower nasal sidewall,0.06540721790521813,82.03125
18,900.0,left mid nasal sidewall,0.09347103544731206,76.171875
18,900.0,right mid nasal sidewall,0.2980805278116047,95.21484375
18,900.0,philtrum,0.7134023293905376,42.48046875
18,900.0,left upper lip,1.3180189492650025,41.015625
18,900.0,right upper lip,0.7262969062268554,153.80859375
18,900.0,left nasolabial fold,0.8872378509985773,41.015625
18,900.0,right nasolabial fold,0.19583087981874647,89.35546875
